"Hysterostomella tetracerae" TRUE
"Hysterobrevium mori" TRUE
"Irenopsis chandleri" TRUE
"Irenopsis colae" TRUE
"Irenopsis aburiensis" TRUE
"Irenopsis moelleriana" TRUE
"Irenopsis tenuissima" TRUE
"Irenopsis tarrietiae" TRUE
"Irenopsis media" TRUE
"Irenopsis nesogordoniae" TRUE
"Irenopsis leptonychiae" TRUE
"Irenopsis njalaensis" TRUE
"Kretzschmaria micropus" TRUE
"Kordyana celebensis" TRUE
"Lacellinopsis sacchari" TRUE
"Lasiobertia africana" TRUE
"Lacellina leonensis" TRUE
"Aplosporella congoensis" TRUE
"Lembosia lophirae" TRUE
"Trametes palisotii" TRUE
"Lembosia lagynopoda" TRUE
"Lembosia carpodini" TRUE
"Lembosia anogeissi" TRUE
"Leptosphaeria oryzina" TRUE
"Leptosphaerulina trifolii" TRUE
"Leveillula taurica" TRUE
"Strigula elegans" TRUE
"Syncephalastrum racemosum" TRUE
"Synchytrium dolichi" TRUE
"Thamnomyces camerunensis" TRUE
"Testicularia cyperi" TRUE
"Tapellaria epiphylla" TRUE
"Teratosperma appendiculatum" TRUE
"Chaetomidium setosum" TRUE
"Acaulospora delicata" TRUE
"Acaulospora excavata" TRUE
"Claroideoglomus etunicatum" TRUE
"Funneliformis mosseae" TRUE
"Trichoderma hamatum" TRUE
"Trichoconis viridula" TRUE
"Trichoconis angustispora" TRUE
"Cribraria violacea" TRUE
"Theissenia pyrenocrata" TRUE
"Nectria pseudotrichia" TRUE
"Thyridaria leonensis" TRUE
"Conidiosporomyces ayresii" TRUE
"Moesziomyces bullatus" TRUE
"Anthracocystis ehrenbergii" TRUE
"Tomenticola trematis" TRUE
"Tretopileus sphaerophorus" TRUE
"Tremella fuciformis" TRUE
"Tricharia vainioi" TRUE
"Trichoderma viride" TRUE
"Trichophyton rubrum" TRUE
"Trichophyton soudanense" TRUE
"Trichothyrium asterophorum" TRUE
"Trichothecium roseum" TRUE
"Trichothyrium dubiosum" TRUE
"Clonostachys coccicola" TRUE
"Uraecium leonense" TRUE
"Physarum viride" TRUE
"Opegrapha cicatrisans" TRUE
"Ganoderma orbiforme" TRUE
"Microporus incomptus" TRUE
"Trametes strumosa" TRUE
"Pycnoporus sanguineus" TRUE
"Pyrenula heteroclita" TRUE
"Pyrenula trypanea" TRUE
"Spiloma effusum" TRUE
"Spiloma inustum" TRUE
"Ocellularia fumosa" TRUE
"Ocellularia cavata" TRUE
"Ocellularia discoidea" TRUE
"Thelotrema obturatum" TRUE
"Trametes expallens" TRUE
"Earliella scabrosa" TRUE
"Trametes marianna" TRUE
"Trypethelium papillosum" TRUE
"Verrucaria galactina" TRUE
"Verrucaria pyrinoica" TRUE
"Xerotus afer" TRUE
"Bathelium mastoideum" TRUE
"Trametes polyzona" TRUE
"Crypthonia citrina" TRUE
"Elsinoe baphiae" TRUE
"Elsinoe crossopterygis" TRUE
"Elsinoe salaciae" TRUE
"Sarcographa labyrinthica" TRUE
"Glyphis cicatricosa" TRUE
"Dyplolabia afzelii" TRUE
"Graphis planata" TRUE
"Graphis pezizoidea" TRUE
"Graphis tenella" TRUE
"Hexagonia tenuis" TRUE
"Cladonia subvulcanica" TRUE
"Parmotrema pseudotinctorum" TRUE
"Parmotrema subrugatum" TRUE
"Ramalina maculata" TRUE
"Diorchidium dalbergiellae" TRUE
"Ramalina farinacea" TRUE
"Boletellus longipes" TRUE
"Claviceps fusiformis" TRUE
"Saccharomyces cerevisiae" TRUE
"Parmotrema perlatum" TRUE
"Arthonia radiata" TRUE
"Glyphis scyphulifera" TRUE
"Graphis lineola" TRUE
"Porina nucula" TRUE
"Pyrenula aspistea" TRUE
"Porina tetracerae" TRUE
"Malmidea granifera" TRUE
"Arthonia trilocularis" TRUE
"Coenogonium hypophyllum" TRUE
"Tapellaria nigrata" TRUE
"Mazosia phyllosema" TRUE
"Porina limbulata" TRUE
"Byssolecania deplanata" TRUE
"Arcyria insignis" TRUE
"Comatricha laxa" TRUE
"Didymium anellus" TRUE
"Hemitrichia rubrobrunnea" TRUE
"Perichaena corticalis" TRUE
"Physarum cinereum" TRUE
"Physarum pusillum" TRUE
"Sporothrix ghanensis" TRUE
"Sporothrix insectorum" TRUE
"Nectria pityrodes" TRUE
"Mucor inaequisporus" TRUE
"Puccinia dissotidis" TRUE
"Puccinia fimbristylidis" TRUE
"Sporisorium sorghi" TRUE
"Pseudoparmelia usambarensis" TRUE
"Usnea arguta" TRUE
"Pyxine richardsii" TRUE
"Rhopalostroma angolense" TRUE
"Tomentella minispora" TRUE
"Tomentella baroensis" TRUE
"Lactifluus emergens" TRUE
"Lactifluus nonpiscis" TRUE
"Lactifluus sudanicus" TRUE
"Lactifluus flammans" TRUE
"Lactifluus gymnocarpus" TRUE
"Lactifluus medusae" TRUE
"Lactifluus annulatoangustifolius" TRUE
"Lactifluus fazaoensis" TRUE
"Trichoderma ghanense" TRUE
"Candida tropicalis" TRUE
"Dirinaria applanata" TRUE
"Entoloma callidermum" TRUE
"Sphaerophragmium chevalieri" TRUE
"Usnea hispida" TRUE
"Strigula nemathora" TRUE
"Schistophoron tenue" TRUE
"Usnea speciosa" TRUE
"Asterothyrium microsporum" TRUE
"Kuehneola cissi-debilis" TRUE
"Phellinus rimosus" TRUE
