"Meliolinella elaeidis" TRUE
"Cercospora schiffnerulae" TRUE
"Helminthosporium acaciae" TRUE
"Hermatomyces sphaericus" TRUE
"Helminthosporium bauhiniae" TRUE
"Helminthosporium coffeae" TRUE
"Helminthosporium lophirae" TRUE
"Pyricularia oryzae" TRUE
"Helminthosporium panici" TRUE
"Hemileia buntingii" TRUE
"Hemileia canthii" TRUE
"Meliola clerodendri" TRUE
"Meliola clerodendricola" TRUE
"Hemileia vastatrix" TRUE
"Hemitrichia rubrobrunnea" TRUE
"Hemitrichia serpula" TRUE
"Heterocephalum aurantiacum" TRUE
"Heterodermia speciosa" TRUE
"Hexagonia discopoda" TRUE
"Hirsutella citriformis" TRUE
"Hirsutella illustris" TRUE
"Hirsutella thompsonii" TRUE
"Humicola brevis" TRUE
"Humicola fuscoatra" TRUE
"Hypoxylon truncatum" TRUE
"Nodulisporium sylviforme" TRUE
"Hypoxylon haematostroma" TRUE
"Hypoxylon rubiginosum" TRUE
"Nectria pityrodes" TRUE
"Hypoxylon placentiforme" TRUE
"Hypoxylon sclerophaeum" TRUE
"Sporidesmium tenuisporum" TRUE
"Idiocercus pirozynskii" TRUE
"Inonotus tabacinus" TRUE
"Irenopsis aciculosa" TRUE
"Vermispora grandispora" TRUE
"Trichoconis africana" TRUE
"Irenopsis acridocarpicola" TRUE
"Irenopsis buettneriicola" TRUE
"Irenopsis chandleri" TRUE
"Irenopsis colae" TRUE
"Strigula elegans" TRUE
"Irenopsis colicola" TRUE
"Pyrenotrichum splitgerberi" TRUE
"Irenopsis njalaensis" TRUE
"Irenopsis media" TRUE
"Irenopsis mikaniae" TRUE
"Irenopsis nesogordoniae" TRUE
"Irenopsis sidae" TRUE
"Irenopsis tarrietiae" TRUE
"Irenopsis tenuissima" TRUE
"Meliola gouaniae" TRUE
"Irenopsis triaspidis" TRUE
"Kionochaeta ivoriensis" TRUE
"Kionochaeta virtuosa" TRUE
"Kordyana celebensis" TRUE
"Kretzschmaria cetrarioides" TRUE
"Xylaria feejeensis" TRUE
"Lacellina graminicola" TRUE
"Langermannia wahlbergii" TRUE
"Lasiobertia africana" TRUE
"Stigmochora deightonii" TRUE
"Laurera marginata" TRUE
"Perichaena depressa" TRUE
"Leiosphaerella leonensis" TRUE
"Lembosia psorospermi" TRUE
"Hansfordiella cupulifera" TRUE
"Lembosia vismiae" TRUE
"Lentinus villosus" TRUE
"Lepiota minutissima" TRUE
"Leptosphaeria oryzina" TRUE
"Leptosphaeria patellaeformis" TRUE
"Leptosphaeria penniseticola" TRUE
"Leveillula taurica" TRUE
"Linocarpon elaeidis" TRUE
"Lomachashaka africana" TRUE
"Lopadium deightonii" TRUE
"Lopadium nigrobrunneum" TRUE
"Lopadium sepiaceum" TRUE
"Lycogala epidendrum" TRUE
"Lycoperdon perlatum" TRUE
"Macalpinomyces loudetiae" TRUE
"Trichothecium roseum" TRUE
"Nectria dealbata" TRUE
"Sympodiophora pulchella" TRUE
"Marasmius gracillimus" TRUE
"Marasmius griseoviolaceus" TRUE
"Marasmius haedinus" TRUE
"Marasmius rotula" TRUE
"Marasmius sierraleonis" TRUE
"Marasmius subrotula" TRUE
"Pithomyces africanus" TRUE
"Melampsora euphorbiae" TRUE
"Spegazzinia deightonii" TRUE
"Eriomycopsis minuta" TRUE
"Melanographium cookei" TRUE
"Melanospora zamiae" TRUE
"Melanotheca nigeriensis" TRUE
"Melanotheca porosa" TRUE
"Pestalotiopsis palmarum" TRUE
"Ampullifera foliicola" TRUE
"Meliola achyrospermi" TRUE
"Meliola aethiops" TRUE
"Periconiella leonensis" TRUE
"Meliola africana" TRUE
"Spegazzinia meliolae" TRUE
"Sphaerophragmium acaciae" TRUE
"Meliola alstoniae" TRUE
"Meliola alstoniicola" TRUE
"Meliola amaraliae" TRUE
"Meliola ambigua" TRUE
"Meliola amphigena" TRUE
"Meliola anisophylleae" TRUE
"Spiropes melanoplaca" TRUE
"Meliola annonae" TRUE
"Meliola anthospermi" TRUE
"Meliola baisseae" TRUE
"Meliola berliniae" TRUE
"Trichoconis angustispora" TRUE
"Pithomyces cupaniae" TRUE
"Pseudocercospora pulviniformis" TRUE
"Phakopsora pachyrhizi" TRUE
"Meliola bonamiae" TRUE
"Meliola borneensis" TRUE
"Meliola bougheyana" TRUE
"Meliola brevidentata" TRUE
"Meliola hymenocardiae" TRUE
"Meliola brillantaisiae" TRUE
"Meliola caesalpiniae" TRUE
"Meliola calami" TRUE
"Meliola lychnodisci" TRUE
"Acarocybe deightonii" TRUE
"Microcyclus placodisci" TRUE
"Meliola carapae" TRUE
"Meliola cardiospermi" TRUE
"Meliola carissae" TRUE
"Meliola carpolobiicola" TRUE
"Pseudocercospora chlorophoricola" TRUE
"Meliola cissampeli" TRUE
"Meliola clavulata" TRUE
"Meliola malacotricha" TRUE
"Meliola coffeae" TRUE
"Asteridiella glabra" TRUE
"Meliola cookeana" TRUE
