"x"
"Fellhanera submicrommata";2
"Fenestella gigaspora";2
"Fibroidium acalyphae";2
"Fibroidium cyparissiae";2
"Fibroporia vaillantii";2
"Flammulina ferrugineolutea";2
"Fomes ligneus";2
"Fomes pseudosenex";2
"Fomitopsis officinalis";2
"Fracchiaea broomeana";2
"Fracchiaea hystricula";2
"Funalia aspera";2
"Fusarium acuminatum";2
"Fusarium andiyazi";2
"Fusarium chlamydosporum";2
"Fusarium gibbosum";2
"Fusarium oxysporum f.sp. strigae";2
"Fusarium sporotrichioides";2
"Fuscoporia discipes ";2
"Fuscoporia wahlbergii";2
"Ganoderma capense";2
"Ganoderma mangiferae";2
"Ganoderma mbrekobenum";2
"Ganoderma philippii";2
"Ganoderma zonatum";2
"Geastrum javanicum";2
"Geastrum schweinfurthii";2
"Gelopellis rufus";2
"Geminago nonveilleri";2
"Gibellula alata";2
"Gibellula aranearum";2
"Gibellula clavulifera";2
"Gliomastix musicola";2
"Globisporangium splendens";2
"Gloeosporium orbiculare";2
"Glomus glomerulatum";2
"Glyphis scyphulifera";2
"Gongronella butleri";2
"Graphiola borassi";2
"Graphis hyalinella";2
"Graphis lineola";2
"Guignardia manihotis";2
"Gyalectidium filicinum";2
"Gyalideopsis rubescens";2
"Gymnoascus johnstonii";2
"Gymnopilus purpureosquamulosus";2
"Gymnopilus zenkeri";2
"Gymnopus foetidus";2
"Gymnopus johnstonii";2
"Gymnopus lachnophyllus";2
"Gymnopus luxurians";2
"Gyrothrix dichotoma";2
"Gyrothrix verticillata";2
"Haematomma dactylopholis";2
"Haematomma rufidulum";2
"Hansfordiellopsis aburiensis";2
"Hansfordiellopsis minuta";2
"Hapalophragmium deightonii";2
"Hapalophragmium pieningii";2
"Haplotrichum tenerum";2
"Helminthosporium acaciae";2
"Helminthosporium bauhiniae";2
"Helminthosporium chlorophorae";2
"Helminthosporium coffeae";2
"Hemibeltrania cinnamomi";2
"Hemicorynespora deightonii";2
"Hemileia aureospora";2
"Hemileia canthii";2
"Hemileia fadogiae";2
"Hemileia harunganae";2
"Hemileia kumasensis";2
"Hemitrichia clavata";2
"Heppia nigra";2
"Hericium coralloides";2
"Herpotrichia diffusa";2
"Hexagonia umbrinella";2
"Hexagonia wightii";2
"Hirsutella liberiana";2
"Hirsutella sporodochialis";2
"Hirsutella thompsonii";2
"Humicola brevis";2
"Hyalosphaera pulchella";2
"Hymenagaricus ardosiaecolor";2
"Hymenagaricus kivuensis";2
"Hypocreopsis macrostoma";2
"Hypoxylon placentiforme";2
"Hypoxylon sclerophaeum";2
"Hypoxylon sublimbatum";2
"Hypoxylon suborbiculare";2
"Idiocercus pirozynskii";2
"Ilyonectria radicicola";2
"Inocybe ghanaensis";2
"Irenopsis buettneriicola";2
"Irenopsis cathormionis";2
"Irenopsis leptonychiae";2
"Irenopsis media";2
"Irenopsis nesogordoniae";2
"Irenopsis triaspidis";2
"Isaria abutii";2
"Ithyphallus novae-hollandiae";2
"Jamesdicksonia melinidis";2
"Junewangia globulosa";2
"Juxtiphoma eupyrena";2
"Kionochaeta virtuosa";2
"Kordyana celebensis";2
"Kuehneola cissi-debilis";2
"Kweilingia divina";2
"Laboulbenia catascopi";2
"Laboulbenia dineutis";2
"Laboulbenia monoleptae";2
"Laboulbenia pheropsophi";2
"Laboulbenia proliferans";2
"Lacellina leonensis";2
"Lachnocladium furcellatum";2
"Lactarius fulgens";2
"Lactarius pseudolignyotus";2
"Lactarius pulchrispermus";2
"Lactarius trivialis";2
"Lactifluus albomembranaceus";2
"Lactifluus annulatolongisporus";2
"Lactifluus brunnescens";2
"Lactifluus burkinabei";2
"Lactifluus caperatus";2
"Lactifluus cocosmus";2
"Lactifluus guellyi";2
"Lactifluus longisporus";2
"Lactifluus sesemotani";2
"Lactifluus zenkeri ";2
"Lasiobertia africana";2
"Laxitextum lutescens";2
"Lentinus berteroi";2
"Lentinus cladopus";2
"Lentinus marasmioides";2
"Lentinus zeyheri";2
"Lenzites deplanatus";2
"Lepiota metulispora";2
"Lepiota sierraleonis";2
"Lepiota zenkeri";2
"Leptosphaeria coffeigena";2
"Leucoagaricus americanus";2
"Leucoagaricus puncticulosus";2
"Leucodermia leucomelos";2
"Linocarpon elaeidis";2
"Loflammia epiphylla";2
"Lunulospora curvula";2
"Lycogalopsis solmsii";2
"Lycoperdon excipuliforme";2
"Lyophyllum decastes";2
"Macrocybe spectabilis";2
"Macronectria jungneri ";2
"Macrophoma scaphidiospora";2
"Marasmiellus concolor";2
"Marasmiellus merulius";2
"Marasmius aleurites";2
"Marasmius cyphella";2
"Marasmius elaeocephalus";2
"Marasmius favoloides";2
"Marasmius gracillimus";2
"Marasmius jodocodos";2
"Marasmius katangensis";2
"Marasmius longistipitatus";2
"Marasmius minutoides";2
"Marasmius nigrobrunneus";2
"Marasmius ochropus";2
"Marasmius pahouinensis";2
"Marasmius subarborescens";2
"Marasmius tanougouensis";2
"Marasmius violaceoides";2
"Marasmius xestocephalus";2
"Massarina igniaria";2
"Megacollybia platyphylla";2
"Melanconium moreaui";2
"Melanconium palmarum";2
"Melanomma glumarum";2
"Melanophyllum haematospermum";2
"Meliola achyrospermi";2
"Meliola africana";2
"Meliola alstoniicola";2
"Meliola amaraliae";2
"Meliola anisophylleae";2
"Meliola annonae";2
"Meliola baisseae";2
"Meliola baphiae-polygalaceae";2
"Meliola bonamiae";2
"Meliola borneensis";2
"Meliola calami";2
"Meliola chlorophorae";2
"Meliola cissi-caesiae";2
"Meliola cissi-productae";2
"Meliola colae-simiarum";2
"Meliola congoensis";2
"Meliola cookeana";2
"Meliola crotonis-nigritani";2
"Meliola deformis";2
"Meliola densa";2
"Meliola desmodii-laxiflori";2
"Meliola englerinae";2
"Meliola entadicola";2
"Meliola eugeniae-calophylloidis";2
"Meliola gemellipoda";2
"Meliola gliricidiae";2
"Meliola golaensis";2
"Meliola groteana";2
"Meliola hannoae";2
"Meliola hippocrateicola";2
"Meliola hirsuta";2
"Meliola holarrhenicola";2
"Meliola homalanthi";2
"Meliola homaliicola";2
"Meliola homalii-dolichophylli";2
"Meliola koriensis";2
"Meliola kuprensis";2
"Meliola landolphiae";2
"Meliola longiseta";2
"Meliola lychnodisci";2
"Meliola mabirensis";2
"Meliola malouetiae";2
"Meliola manotis";2
"Meliola mezoneuri";2
"Meliola millettiae-chrysophyllae";2
"Meliola mucunae";2
"Meliola napoleonae";2
"Meliola ochnae";2
"Meliola ochthocosmi";2
"Meliola ochthocosmicola";2
"Meliola octoknemae";2
"Meliola olacis";2
"Meliola ormocarpi";2
"Meliola ourateae";2
"Meliola palmicola";2
"Meliola pandanicola";2
"Meliola papayae";2
"Meliola phyllanthicola";2
"Meliola physostigmatis";2
"Meliola piptadeniae";2
"Meliola randiae";2
"Meliola scott-elliotii";2
"Meliola scytopetali";2
"Meliola sersalisiae";2
"Meliola tabernaemontanae";2
"Meliola trichoscyphae";2
"Meliola tunkiaensis";2
"Meliola usteriae";2
"Meliola vicina";2
"Meliola warneckei";2
"Meliolina meliolae";2
"Melioliphila longisetosa";2
"Metarhizium acridum";2
"Metarhizium reniforme";2
"Microbotryum reticulatum";2
"Micropeltella depressa";2
"Microphyma myocopron";2
"Microporellus ellipsosporus";2
"Microporus affinis";2
"Micropsalliota elata";2
"Micropsalliota endophaea";2
"Microsporum audouinii";2
"Minimidochium setosum";2
"Morganella afra";2
"Mucor circinelloides";2
"Mucor inaequisporus";2
"Mucor racemosus";2
"Mutinus argentinus";2
"Mutinus zenkeri";2
"Muyocopron manihoticola";2
"Muyocopron ramicola";2
"Mycena termitum";2
"Mycomedusa guineensis";2
"Mycosphaerella brassicicola";2
"Mycosphaerella gastonis";2
"Mycosphaerella millegrana";2
"Mycosphaerella pneumatophorae";2
"Mycosphaerella zeicola";2
"Mycosyrinx cissi";2
"Myriangium duriaei";2
"Naemosphaera elaeidis";2
"Nectria cacaoicola";2
"Nectria coruscans";2
"Nectria gynophila";2
"Nemania serpens";2
"Neohelicosporium aurantiellum";2
"Neomelanconium deightonii";2
"Neurospora nigeriensis";2
"Nigrofomes melanoporus ";2
"Nigrograna fuscidula";2
"Nigrospora sacchari";2
"Nodulisporium gregarium";2
"Ocellularia trypanea";2
"Odontiopsis ambigua";2
"Oothyrium butyrospermi";2
"Opegrapha dekeselii";2
"Opegrapha ectolechiacearum";2
"Opegrapha humilis";2
"Opegrapha nigeriensis";2
"Opegrapha santessonii";2
"Ophiocordyceps australis";2
"Ophiocordyceps buquetii";2
"Ophiocordyceps nutans";2
"Paecilomyces ramosus";2
"Palawania cocoes";2
"Paradiplodiella arecae";2
"Parenglerula deightonii";2
"Parmelia djalonensis";2
"Parmelia mangenotii";2
"Parmelia melanothrix";2
"Parmelia paraguariensis";2
"Parmelia pseudotinctorum";2
"Parmelia scortella";2
"Parmelia subcetrarioides";2
"Parmelia sulcata";2
"Parmelia uleana";2
"Parmelinella wallichiana";2
"Parmelinopsis minarum";2
"Parmotrema cristiferum";2
"Parmotrema pseudotinctorum";2
"Parmotrema robustum";2
"Parmotrema sancti-angelii";2
"Parmulariopsella burseracearum";2
"Passalora desmodii";2
"Passalora hydrocotyles";2
"Passalora koepkei";2
"Passalora lomaensis";2
"Passalora mucunae";2
"Passalora munduleae";2
"Passalora nervisequens";2
"Passalora oldenlandiae";2
"Passalora tarrii";2
"Peltasteropsis alafiae";2
"Peltula congregata";2
"Peltula lingulata";2
"Peltula obscurans";2
"Peltula tortuosa";2
"Peltula umbilicata";2
"Penicillium glabrum";2
"Penicillium lapidosum";2
"Penicillium oxalicum";2
"Penicillium solitum";2
"Perenniporia centrali-africana";2
"Perenniporia malvena";2
"Perenniporia ochroleuca";2
"Perichaena chrysosperma";2
"Perichaena vermicularis";2
"Periconia shyamala";2
"Periconiella anisophylleae";2
"Periconiella ellisii";2
"Periconiella leptoderridis";2
"Periconiella santaloidis";2
"Periconiella smeathmanniae";2
"Pestalotia coffeicola";2
"Pestalotiopsis cruenta";2
"Pestalotiopsis psidii";2
"Peziza vesiculosa";2
"Phaeoclavulina tropicalis";2
"Phaeodaedalea incerta";2
"Phaeodothis ribesiella";2
"Phaeoseptoria setariae";2
"Phaeotrichoconis crotalariae";2
"Phakopsora brideliae";2
"Phakopsora loudetiae";2
"Phakopsora microspora";2
"Phellinus allardii";2
"Phellinus caryophylli";2
"Phellinus fastuosus";2
"Phellinus rimosus";2
"Phillipsia domingensis";2
"Phlebopus colossus";2
"Phlebopus tropicus";2
"Pholiota engleriana";2
"Phoma roumii";2
"Phoma zeicola";2
"Phragmopyxis leonensis";2
"Phragmosporangium uniseriatum";2
"Phyllachora acutispora";2
"Phyllachora brachystegiae";2
"Phyllachora concinna";2
"Phyllachora cyperina";2
"Phyllachora hugoniae";2
"Phyllachora lactea";2
"Phyllachora leptoderridis";2
"Phyllachora luteomaculata";2
"Phyllachora sporoboli";2
"Phylloblastia dolichospora";2
"Phyllogyalidea phyllophila";2
"Phylloporia pectinata";2
"Phylloporia spathulata ";2
"Phylloporus ampliporus";2
"Phyllosticta caricae-papayae";2
"Phyllosticta colocasiae";2
"Phyllosticta phaseolina";2
"Phyllosticta voandzeiae";2
"Phyllosticta zeae";2
"Physalospora abdita";2
"Physarum nutans";2
"Physarum reniforme";2
"Physarum stellatum";2
"Physarum viride";2
"Physarum viride var. aurantium";2
"Physcia isidiophora";2
"Physcia nigeriensis";2
"Physcia picta var. sorediata";2
"Physma byrsaeum";2
"Phytophthora citrophthora";2
"Pisolithus strobus";2
"Pithomyces cupaniae";2
"Pleurotus palmicola";2
"Pluteus cervinus";2
"Pluteus reticulatus";2
"Podoscypha nitidula";2
"Podoscypha venustula";2
"Podosporium glabroides";2
"Polyblastidium appendiculatum";2
"Polyblastidium hypoleucum";2
"Polyblastidium squamulosum";2
"Polycephalomyces cylindrosporus";2
"Polyporus cupuliformis";2
"Polyporus expansus";2
"Polyporus leprieurii";2
"Polystictus fuscozonatus";2
"Polystictus moellerianus";2
"Polystictus nigripes";2
"Poria hypobrunnea";2
"Porina albicera";2
"Porina conica";2
"Porina conspersa";2
"Porina distans";2
"Porina fusca";2
"Porina imitatrix";2
"Porina leptosperma";2
"Porina lucida";2
"Porina ornata";2
"Porina rugosa";2
"Porina sphaerocephaloides";2
"Porina tetramera";2
"Psathyrella nigeriensis";2
"Pseudoacrodictys appendiculata";2
"Pseudocercospora ageratoides";2
"Pseudocercospora asystasiae";2
"Pseudocercospora brideliae";2
"Pseudocercospora caudata";2
"Pseudocercospora centrosematicola";2
"Pseudocercospora desmodii-salicifolii";2
"Pseudocercospora elephantopodis";2
"Pseudocercospora ghanensis";2
"Pseudocercospora jahnii";2
"Pseudocercospora kirganeliae";2
"Pseudocercospora marsdeniae";2
"Pseudocercospora mitracarpicola";2
"Pseudocercospora nigricans";2
"Pseudocercospora puderi";2
"Pseudocercospora rauvolfiae";2
"Pseudocercospora sarcocephali";2
"Pseudocercospora scitula";2
"Pseudocercospora stahlii";2
"Pseudocercospora trematis-guineensis";2
"Pseudocercospora zorniae";2
"Pseudofavolus miquelii";2
"Pseudogyrodon isabellinus";2
"Pseudoidium perseae-americanae";2
"Pseudoparmelia ecaperata";2
"Pseudoparmelia rodriguesiana";2
"Pseudoparmelia usambarensis";2
"Pseudopestalotiopsis elaeidis";2
"Pseudorobillarda setariae";2
"Pseudothielavia terricola";2
"Pseudothis pterocarpi";2
"Psilocybe albobrunnea";2
"Psoroglaena perminuta";2
"Ptychogaster africanus";2
"Puccinia aframomi";2
"Puccinia africana";2
"Puccinia andropogonis";2
"Puccinia arachidis";2
"Puccinia deformata";2
"Puccinia dissotidis";2
"Puccinia fuirenella";2
"Puccinia haematites";2
"Puccinia huberi";2
"Puccinia incallida";2
"Puccinia insolita";2
"Puccinia natalensis";2
"Puccinia ocimi";2
"Puccinia olyrae-latifoliae";2
"Puccinia papuana";2
"Puccinia stenotaphricola";2
"Puccinia subtegulanea";2
"Puccinia thunbergiae";2
"Puccinia virectae";2
"Pulveroboletus sokponianus";2
"Purpureocillium atypicola";2
"Puttemansia wildemaniana";2
"Pycnoporus puniceus";2
"Pyrenula anomala";2
"Pyrenula heteroclita";2
"Pyrenula parva";2
"Pyricularia pennisetigena";2
"Pyxine petricola";2
"Pyxine richardsii";2
"Racocetra africana";2
"Ramaria sinsinii";2
"Ranadivia modesta";2
"Ravenelia talpa";2
"Repetophragma biseptatum";2
"Repetophragma terminaliae";2
"Reticularia lycoperdon";2
"Rhachomyces oraeborensis";2
"Rhachomyces schweitzeri";2
"Rhexoacrodictys fimicola";2
"Rhizomyces ctenophorus";2
"Rhizopus arrhizus";2
"Rhodotarzetta rosea";2
"Rhodotorula rubra";2
"Rhopographina palmarum";2
"Rickia coleopterophagi";2
"Rolueckia conspersa";2
"Rosellinia arcuata";2
"Russula albonigroides";2
"Russula alveolata";2
"Russula brunneoderma";2
"Russula brunneofloccosa";2
"Russula coffeata";2
"Russula fissurata";2
"Russula parasitica";2
"Russula pruinata";2
"Russula radicans";2
"Russula subfistulosa";2
"Sammeyersia grandispora";2
"Saprochaete gigas";2
"Sarcinella malinensis";2
"Sarcosoma turbinatum";2
"Sarocladium kiliense";2
"Saturnispora halmiae";2
"Schistophoron tenue";2
"Schizothyrium guineense";2
"Schulzeria striata";2
"Sclerographiopsis dalbergiae";2
"Sclerographium phyllanthicola";2
"Scolecostigmina afzeliae";2
"Scutellospora gregaria";2
"Scytinostroma duriusculum";2
"Selenophoma elaeidis";2
"Septoria nesodes";2
"Septoria setariicola";2
"Sidera vulgaris";2
"Solicorynespora foveolata";2
"Spadicoides afzeliae";2
"Spegazzinia meliolae";2
"Sphacelia oryzae";2
"Sphaerophragmium annulatipes";2
"Sphaerophragmium millettiae";2
"Spinulosphaeria thaxteri";2
"Spiropes deightonii";2
"Spiropes japonicus";2
"Spiropes leonensis";2
"Spiropes pirozynskii";2
"Sporidesmium acutisporum";2
"Sporidesmium bombacis";2
"Sporidesmium cajani";2
"Sporidesmium eupatoriicola";2
"Sporidesmium longirostratum";2
"Sporidesmium njalaense";2
"Sporidesmium raphiae";2
"Sporidesmium tenuisporum";2
"Sporidesmium uapacae";2
"Sporidesmium verrucisporum";2
"Sporisorium panici";2
"Sporisorium vanderystii";2
"Sporopodium antoninianum";2
"Sporopodium leprieurii";2
"Sporopodium xantholeucum";2
"Stachybotrys echinatus";2
"Stachybotrys microsporus";2
"Stagonospora penniseti";2
"Stecchericium seriatum";2
"Stemonitis axifera";2
"Stemonitis pallida";2
"Stereopsis radicans";2
"Stereum durum";2
"Stigmina crossopterygis";2
"Stigmina phyllanthi";2
"Stigmochora albiziae";2
"Stilbocrea aterrima";2
"Stilbohypoxylon elaeidicola";2
"Stilbospora terminaliae";2
"Stilbum nanum";2
"Strigula effusa";2
"Strigula phyllogena";2
"Strigula schizospora";2
"Strigula subelegans";2
"Strobilomyces echinatus";2
"Subplenodomus apiicola";2
"Suillus granulatus";2
"Symphytocarpus flaccidus";2
"Synalissa symphorea";2
"Syncephalis nana";2
"Talaromyces flavus";2
"Talaromyces luteus";2
"Talaromyces pinophilus";2
"Talaromyces ruber";2
"Tapellaria epiphylla";2
"Tapellaria nigrata";2
"Teratosperma lichenicola";2
"Termitomyces le-testui f. incertus";2
"Termitomyces striatus f. griseus";2
"Termitomyces striatus var. annulatus";2
"Testicularia africana";2
"Tetrameronycha bonaerensis";2
"Thelephora terrestris";2
"Thelotrema fumosum";2
"Thelotrema obturatum";2
"Thermomyces ibadanensis";2
"Tilletia vittata";2
"Tomentella amyloapiculata";2
"Tomentella maroana";2
"Torrubiella alba";2
"Torrubiella liberiana";2
"Torrubiella rubra";2
"Toxosporiopsis capitata";2
"Trametes coccinea";2
"Trametes socotrana";2
"Trametes strumosa";2
"Tranzscheliella hypodytes";2
"Tremella geophila";2
"Tricharia triseptata";2
"Trichobotrys pannosus";2
"Trichoconis africana";2
"Trichoconis trichiliae";2
"Trichoconis viridula";2
"Trichoderma harzianum";2
"Trichoderma koningii";2
"Trichoglossum hirsutum";2
"Trichophyton soudanense";2
"Trichothelium africanum";2
"Trichothyrina hansfordii";2
"Trichothyrium dubiosum";2
"Trichothyrium reptans";2
"Tropicoporus linteus";2
"Truncospora fuscopurpurea";2
"Tubaria furfuracea";2
"Tubosaeta heterosetosa";2
"Tulostoma fusipes";2
"Tulostoma nigeriense";2
"Tylopilus tenuis";2
"Unguiculella meliolicola";2
"Uredinopsis macrosperma";2
"Uredo aureospora";2
"Uredo bosquieae";2
"Uredo chlorophorae";2
"Uredo dombeyicola";2
"Uredo geophilicola";2
"Uredo kyllingae";2
"Uredo newbouldiae";2
"Uredo pieningii";2
"Uredo trachyphrynii";2
"Uredo vernoniicola";2
"Uromyces aspiliellus";2
"Uromyces buforrestiae";2
"Uromyces dolichi";2
"Uromyces gladioli";2
"Uromyces illotus";2
"Uromyces laevigatus";2
"Uromyces stylochitonis";2
"Usnea contorta";2
"Usnea gigas";2
"Usnea leprosa";2
"Usnea subleprosa";2
"Ustilago bahuichivoensis";2
"Ustilago paspalidiicola";2
"Ustilago trichophora";2
"Valsaria manihotis";2
"Veloporphyrellus africanus";2
"Vermispora grandispora";2
"Viennotia oplismeni";2
"Virgatospora echinofibrosa";2
"Volvariella nana";2
"Wentiomyces clavisetus";2
"Xanthoparmelia congensis";2
"Xanthoparmelia subbarbatica";2
"Xenidiocercus macarangae";2
"Xepicula jollymannii";2
"Xepicula leucotricha";2
"Xylaria allantoidea";2
"Xylaria cubensis";2
"Xylaria gomphus";2
"Xylaria involuta";2
"Xylaria protea";2
"Xylaria schweinitzii";2
"Xylaria scruposa";2
"Xylaria telfairii";2
"Xylaria torquescens";2
"Xylaria variabilis";2
"Xylodon sambuci";2
"Xylosphaera fastigiata";2
"Zanclospora mystica";2
"Zasmidium aspiliae";2
"Zasmidium cercestidis-afzelii";2
"Zasmidium ipomoeae-stoloniferae";2
"Zasmidium paulliniae";2
"Absidia glauca";1
"Acanthostoma reflexum";1
"Acaulium acremonium";1
"Acaulospora bireticulata";1
"Acaulospora capsicula";1
"Acaulospora cavernata";1
"Acaulospora colossica";1
"Acaulospora denticulata";1
"Acaulospora dilatata";1
"Acaulospora kentinensis";1
"Acaulospora minuta";1
"Acaulospora rugosa";1
"Acaulospora spinosissima";1
"Acladium curtisii";1
"Acremonium africanum";1
"Acremonium hyalinulum";1
"Acremonium meliola";1
"Acremonium murorum";1
"Acremonium niveum";1
"Acremonium persicinum";1
"Acremonium rutilum";1
"Acremonium zeylanicum";1
"Acrophialophora fusispora";1
"Actinocladium rhodosporum";1
"Aderkomyces albostrigosus";1
"Aderkomyces dilatatus";1
"Aecidium ancylanthi";1
"Aecidium brideliae-micranthae";1
"Aecidium busseanum";1
"Aecidium bylianum";1
"Aecidium cantense";1
"Aecidium caulicola";1
"Aecidium crini";1
"Aecidium cuvierae";1
"Aecidium dyschoristes";1
"Aecidium enydrae";1
"Aecidium hypericophylli";1
"Aecidium mabae";1
"Aecidium miliare";1
"Aecidium salaciae";1
"Aecidium schwabeae";1
"Aecidium tubiflorae";1
"Aecidium urenae";1
"Aecidium vanderystianum";1
"Afroboletus pterosporus";1
"Agaricus benesii";1
"Agaricus bingensis";1
"Agaricus cappellianus";1
"Agaricus carminostictus";1
"Agaricus impudicus";1
"Agaricus inoxydabilis";1
"Agaricus kivuensis";1
"Agaricus ochrascens";1
"Agaricus roseocingulatus";1
"Agaricus subedulis";1
"Agrocybe howeana";1
"Albugo mangenoti";1
"Albugo minor";1
"Allographa comma";1
"Allographa ochracea";1
"Allophoma tropica";1
"Allothyriopsis landolphiae";1
"Alternaria gossypina";1
"Alternaria infectoria";1
"Alternaria jacinthicola";1
"Alternaria raphani";1
"Alternaria tabacina";1
"Alyxoria apomelaena";1
"Alyxoria culmigena";1
"Alyxoria varia";1
"Amandinea extenuata";1
"Amanita aurea";1
"Amanita calabarica";1
"Amanita congolensis";1
"Amanita griseofloccosa";1
"Amanita strobilaceo-luteotacta";1
"Amanita virido-odorata";1
"Amanita virosa";1
"Amauroderma africana";1
"Amazonia clusiae";1
"Amazonia tetrorchidii";1
"Ambispora appendicula";1
"Ambispora reticulata";1
"Ambrosiella xylebori";1
"Amphisphaerella varians";1
"Amphisphaeria coicis";1
"Amylosporus ryvardenii";1
"Anaptychia cinerascens var. coralligera";1
"Anaptychia cinerascens var. pulvinigera";1
"Anaptychia esorediata";1
"Anaptychia isidiophora";1
"Anaptychia squarrosa";1
"Anhellia tristis";1
"Anisomeridium epiphyllum";1
"Annulohypoxylon moriforme";1
"Annulohypoxylon truncatum";1
"Antennospora quadricornuta";1
"Anthostoma anisophylleae";1
"Anthostomella bambusicola";1
"Anthostomella lophirae";1
"Anthracocystis grodzinskae";1
"Anthracocystis hodsonii";1
"Anthracocystis livingstoneana";1
"Anthracocystis mutabilis";1
"Anthracocystis paspali-thunbergii";1
"Anthracocystis rhytachnes-rottboellioidis";1
"Anthracoidea heterospora";1
"Anthracophyllum nigritum";1
"Anthracothecium cinerosum";1
"Anthracothecium guineense";1
"Antrodia calceus ";1
"Aphanoascus foetidus";1
"Aphanoascus terreus";1
"Aphanocladium meliolae";1
"Apioperdon pyriforme";1
"Apiosordaria nigeriensis";1
"Aplosporella congoensis";1
"Aplosporella solani";1
"Archaeospora schenckii";1
"Archaeospora trappei";1
"Arcyria affinis";1
"Arcyria biniensis";1
"Arcyria cinerea var. digitata";1
"Arcyria globosa";1
"Arcyria major";1
"Arcyria nutans";1
"Arcyria oerstedii";1
"Arcyria papilla";1
"Arcyria pomiformis";1
"Armillaria fuscipes";1
"Arthonia cyanea";1
"Arthonia elevata";1
"Arthonia fuscocyanea";1
"Arthonia gregaria var. adspersa";1
"Arthonia leptogrammodes";1
"Arthonia leptosperma";1
"Arthonia lobulocarpa";1
"Arthonia modesta";1
"Arthonia obesa";1
"Arthonia orbygniae";1
"Arthonia pocsii";1
"Arthonia radiata";1
"Arthonia santessonii";1
"Arthonia subcaesia";1
"Arthrobotrys thaumasius";1
"Aschersonia coffeae";1
"Aschersonia napoleonae";1
"Aschersonia zenkeri";1
"Ascochyta melongenae";1
"Ascochyta ricinella";1
"Ascochyta socia";1
"Ascochytopsis vignae";1
"Aspergillus angustatus";1
"Aspergillus aureoluteus";1
"Aspergillus aureoterreus";1
"Aspergillus cremeus";1
"Aspergillus ficuum";1
"Aspergillus flavofurcatus";1
"Aspergillus granulosus";1
"Aspergillus heteromorphus";1
"Aspergillus insuetus";1
"Aspergillus korhogoensis";1
"Aspergillus melleus";1
"Aspergillus minisclerotigenes";1
"Aspergillus neoniveus";1
"Aspergillus novoparasiticus";1
"Aspergillus parvulus";1
"Aspergillus proliferans";1
"Aspergillus quadrilineatus";1
"Aspergillus togoensis";1
"Aspergillus tritici";1
"Aspergillus tubingensis";1
"Aspergillus violaceobrunneus";1
"Aspergillus violaceofuscus";1
"Aspidella aureofloccosa";1
"Asproinocybe russuloides";1
"Asteridiella atricha";1
"Asteridiella fici";1
"Asterina azarae";1
"Asterina chlorophorae";1
"Asterina diplocarpa";1
"Asterina grewiae var. granulosa";1
"Asterina homalii";1
"Asterina hystrix";1
"Asterina incilis";1
"Asterina opiliae";1
"Asterina radiofissilis";1
"Asterina scitula";1
"Asterina spathodeae";1
"Asterina xumenensis";1
"Asterinella puyana";1
"Asterolibertia flabellariae";1
"Asteromella derridis";1
"Asterostomopsis ghanaensis";1
"Asterostomula pseudospondiadis";1
"Asterostroma echinosporum";1
"Asterothyrium rotuliforme";1
"Astrochapsa fusca";1
"Atheniella adonis";1
"Auerswaldia robertiana";1
"Aulaxina dictyospora";1
"Aulaxina microphana";1
"Aulaxina minuta";1
"Auricularia sambucina";1
"Autoicomyces falcifer";1
"Autophagomyces tiwaiensis";1
"Bacidia golugensis";1
"Bacidia heteroloma";1
"Bacidia infuscata";1
"Bacidia myriocarpa";1
"Bacidia paradoxa";1
"Bacidia sorediantha";1
"Bacidia stanhopeae";1
"Bacidia ziamensis";1
"Bacidina defecta";1
"Bacidina scutellifera";1
"Bactrodesmium papyricola";1
"Badimia dimidiata";1
"Badimia polillensis";1
"Bagliettoa sphinctrina";1
"Balansia concinna";1
"Balladyna deightonii";1
"Balladyna parva";1
"Balladyna vanderystii";1
"Balladynella palmicola";1
"Bapalmuia ivoriensis";1
"Bapalmuia palmularis";1
"Bartalinia robillardoides";1
"Barubria fuscorubra";1
"Bathelium lineare";1
"Bathelium nigroporum";1
"Bathelium sphaericum";1
"Batkoa apiculata";1
"Beltrania rhombica";1
"Beltraniella clara";1
"Beltraniella lyrata";1
"Beltraniopsis fabularis";1
"Berkleasmium leonense";1
"Bilimbia tricholoma";1
"Bipolaris papendorfii";1
"Bipolaris zeicola";1
"Biscogniauxia citriformis";1
"Biscogniauxia pithodes";1
"Bispora betulina";1
"Bjerkandera fumosa";1
"Boeremia exigua";1
"Boidinia borbonica";1
"Bolbitius acer";1
"Bolbitius titubans";1
"Boletus loricaceus";1
"Bombyliospora endoleucitis";1
"Bombyliospora thoroldii";1
"Bombyliospora togoensis";1
"Bordea castellinii";1
"Botryodiplodia manilensis";1
"Botryodiplodia ribis";1
"Botryosphaeria dothidea";1
"Botryosphaeria elaeidis";1
"Botryosporium hughesii";1
"Bovetia diospyri";1
"Bovista aestivalis";1
"Bovista amethystina";1
"Broomeia congregata";1
"Brunneosphaerella protearum";1
"Buellia gerontoides";1
"Bulbothrix decurtata";1
"Bulbothrix goebelii";1
"Bulbothrix sensibilis";1
"Bulbothrix tabacina";1
"Byssolecania fumosonigricans";1
"Byssoloma confusum";1
"Byssoloma subpolychromum";1
"Byssoloma vezdanum";1
"Byssoloma wettsteinii";1
"Cadophora malorum";1
"Calenia graphidea";1
"Calenia submuralis";1
"Calonectria gracilis";1
