;status of taxon;kingdom;phylum;order;family;cf./aff.;species;authors;Mycology Phytopathology Lichenology;ecology;substrate;host family;literature reference;country;only year;first_author
4608;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus lunatus;R.R. Nelson & F.A. Haasis;;;Associated organism: Musa sapientium;Musaceae;IMI303295;Nigeria;1986;Udensi, N. [Ms]
4609;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus lunatus;R.R. Nelson & F.A. Haasis;;;Substratum: seed. Associated organism: Sorghum vulgare;Gramineae;IMI305678;Nigeria;1986;Dada, J.
4610;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus lunatus;R.R. Nelson & F.A. Haasis;;;Associated organism: Triticum;Gramineae;IMI183055;Nigeria;1974;Giha, O.H.
4611;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus lunatus;R.R. Nelson & F.A. Haasis;;;Associated organism: Sorghum vulgare;Gramineae;IMI8694;Sierra Leone;1946;Deighton, F.C.
4612;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus lunatus;R.R. Nelson & F.A. Haasis;;;Associated organism: Musa;Musaceae;IMI37766a;Ghana;1949;Hughes, S.J.
4613;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Mycosphaerella;Johanson;;;Associated organism: Musa;Musaceae;IMI37766b;Ghana;1949;Hughes, S.J.
4614;;Fungi;Ascomycota;Diaporthales;;;Botryodiplodia theobromae;Pat.;;;Associated organism: Musa;Musaceae;IMI37766c;Ghana;1949;Hughes, S.J.
4615;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Cucurbita pepo;Cucurbitaceae;IMI313789;Nigeria;1987;Mabadeje, S.A.
4616;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Zea mays;Gramineae;IMI283255;Nigeria;1984;Clerk, G.C.
4617;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza;Gramineae;IMI133860;Ghana;1968;Obang
4618;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza barthii;Gramineae;IMI75757;Nigeria;1959;Harris, E.
4619;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI8920;Sierra Leone;1946;Deighton, F.C.
4620;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Substratum: leaf. Associated organism: Oryza sativa;Gramineae;IMI8924;Ghana;1946;Bunting, R.H.
4621;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI9774;Ghana;1946;Fishlock, W.
4622;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI9776;Sierra Leone;1946;Dunlop, D.C. [Dr]
4623;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Substratum: glume. Associated organism: Oryza sativa;Gramineae;IMI9778;Sierra Leone;1946;Deighton, F.C.
4624;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Substratum: leaf. Associated organism: Oryza sativa;Gramineae;IMI8919;Ghana;1946;Bunting, R.H.
4625;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI62799;Nigeria;1956;Harrison, E.
4626;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI69282;Sierra Leone;1957;
4627;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI70069a;Nigeria;1957;Harrison, E.
4628;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Alternaria padwickii;(Ganguly) M.B. Ellis;;;Associated organism: Oryza sativa;Gramineae;IMI70069b;Nigeria;1957;Harrison, E.
4629;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI71821;Sierra Leone;1958;Pyne, C.T.
4630;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI40298;Sierra Leone;1950;Deighton, F.C.
4631;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI48981;Sierra Leone;1952;Deighton, F.C.
4632;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI55863;Sierra Leone;1954;Deighton, F.C.
4633;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI58787;Sierra Leone;1955;Rippey, J.C.
4634;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Substratum: fruit. Associated organism: Telfairia occidentalis;Cucurbitaceae;IMI207353;Nigeria;1976;Maduewesi, J.N.C.
4635;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI103940a;Guinea;1963;Kvanz, J.
4636;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Pithomyces maydicus;(Sacc.) M.B. Ellis;;;Associated organism: Oryza sativa;Gramineae;IMI103940b;Guinea;1963;Kvanz, J.
4637;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI134214a;Ghana;1968;Foster, L.J.
4638;;Fungi;Ascomycota;Trichosphaeriales;;;Khuskia oryzae;H.J. Huds.;;;Associated organism: Oryza sativa;Gramineae;IMI134214b;Ghana;1968;Foster, L.J.
4639;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI181490;Gambia;1974;Mead, T.M.
4640;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI198859;Togo;1975;Steiner, K.G.
4641;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI223315;Nigeria;1977;Kargbo, B.S.
4642;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI223316;Nigeria;1977;Kargbo, B.S.
4643;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI223320;Nigeria;1977;Kargbo, B.S.
4644;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI232986a;Sierra Leone;1978;Fomba, S.N.
4645;;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;;Leptosphaeria;Ces. & De Not.;;;Associated organism: Oryza sativa;Gramineae;IMI232986b;Sierra Leone;1978;Fomba, S.N.
4646;;Fungi;Ascomycota;Pleosporales;;;Phoma sorghina;(Sacc.) Boerema, Dorenb. & Kesteren;;;Associated organism: Oryza sativa;Gramineae;IMI232986c;Sierra Leone;1978;Fomba, S.N.
4647;;Fungi;Ascomycota;;;;Diplodiella oryzae;I. Miyake;;;Associated organism: Oryza sativa;Gramineae;IMI232986d;Sierra Leone;1978;Fomba, S.N.
4648;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI262700;Nigeria;1981;Ngala, G.W.
4649;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI160423e;Nigeria;;Simons, J.H.
4650;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Dioscorea rotundata;Dioscoreaceae;IMI198853a;Togo;1975;Steiner, K.G.
4651;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Dendryphiella vinosa;(Berk. & M.A. Curtis) Reisinger;;;Associated organism: Dioscorea rotundata;Dioscoreaceae;IMI198853b;Togo;1975;Steiner, K.G.
4652;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Substratum: straw. Associated organism: Oryza sativa;Gramineae;IMI88643;Nigeria;1961;Harris, E.
4653;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI75956;Nigeria;1959;Barley, A.G.
4654;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI86092;Nigeria;1961;Simons, J.H.
4655;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus miyabeanus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza sativa;Gramineae;IMI82471;Nigeria;1960;
4656;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;type;Cochliobolus neergaardii;Alcorn;;;Associated organism: Oryza sativa;Gramineae;IMI174949;Ghana;1974;Danquah, O.A.
4657;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus nodulosus;Luttr.;;;Associated organism: Eleusine indica;Gramineae;IMI31234;Sierra Leone;1948;Deighton, F.C.
4658;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus nodulosus;Luttr.;;;Associated organism: Eleusine coracana;Gramineae;IMI75768;Nigeria;1959;Harris, E.
4659;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: leaf. Associated organism: Oryza;Gramineae;IMI160882;Sierra Leone;;Karglors, D.
4660;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Panicum laxum;Gramineae;IMI37345a;Sierra Leone;1949;Deighton, F.C.
4661;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Mycosphaerella;Johanson;;;Associated organism: Panicum laxum;Gramineae;IMI37345b;Sierra Leone;1949;Deighton, F.C.
4662;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: leaf. Associated organism: Panicum maximum;Gramineae;IMI321745;Nigeria;1988;Arohkesi, G.
4663;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;;;IMI153799;Sierra Leone;1971;Genda, J.
4664;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: fruit. Associated organism: Telfairia occidentalis;Cucurbitaceae;IMI207310;Nigeria;1976;Maduewesi, J.N.C.
4665;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Sorghum vulgare;Gramineae;IMI62797a;Nigeria;1956;Harrison, E.
4666;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus lunatus;R.R. Nelson & F.A. Haasis;;;Associated organism: Sorghum vulgare;Gramineae;IMI62797b;Nigeria;1956;Harrison, E.
4667;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Curvularia trifolii;(Kauffman) Boedijn;;;Associated organism: Sorghum vulgare;Gramineae;IMI62797c;Nigeria;1956;Harrison, E.
4668;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus eragrostidis;(Tsuda & Ueyama) Sivan.;;;Associated organism: Sorghum vulgare;Gramineae;IMI62797d;Nigeria;1956;Harrison, E.
4669;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus cymbopogonis;J.A. Hall & Sivan.;;;Associated organism: Sorghum vulgare;Gramineae;IMI62797e;Nigeria;1956;Harrison, E.
4670;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Eucalyptus;Myrtaceae;IMI178796;Togo;;Hindorf, H. [Dr]
4671;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;;;IMI200389;Ghana;1976;Ofoso-Asiedu, A.
4672;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: leaf. Associated organism: Zea mays;Gramineae;IMI92296;Nigeria;1962;Carlile, M.J.
4673;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Gossypium;Malvaceae;IMI138909;Nigeria;;Dransfield, M.
4674;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Zea mays;Gramineae;IMI129343;Nigeria;;Oni, J.E.
4675;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;;;IMI151857;Nigeria;;Naqri, S.H.L.
4676;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Pennisetum polystachyum;Gramineae;IMI96314;Nigeria;1962;Simons, J.H.
4677;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;;;IMI35040;Ghana;1949;Owen, H.
4678;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: seed. Associated organism: Vigna unguiculata;Leguminosae;IMI323821;Nigeria;1988;Jude, E.A.
4679;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Zea mays;Gramineae;IMI157447;Nigeria;1971;Lamey, A.
4680;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: leaf. Associated organism: Zea mays;Gramineae;IMI96300;Nigeria;1962;Lodips, I.L.
4681;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Zea mays;Gramineae;IMI153758;Nigeria;1971;Lamey, H.A.
4682;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: leaf. Associated organism: Zea mays;Gramineae;IMI99183;Nigeria;1963;Eijnatten, C. van
4683;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Substratum: substance, soil;;IMI132729;Sierra Leone;1968;Sivanesan, A.
4684;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;;;IMI115645a;Guinea;;Kranz, J.
4685;;Fungi;Basidiomycota;Pucciniales;Pucciniaceae;;Uromyces leptodermus;Syd. & P. Syd.;;;;;IMI115645b;Guinea;;Kranz, J.
4686;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus pallescens;(Tsuda & Ueyama) Sivan.;;;Associated organism: Sorghum;Gramineae;IMI47987;Sierra Leone;1951;Hansford, C.G.
4687;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus ravenelii;Alcorn;;;Associated organism: Sporobolus indicus;Gramineae;IMI39855;Ghana;1950;Stevens
4688;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus ravenelii;Alcorn;;;Associated organism: Sporobolus indicus;Gramineae;IMI9781;Ghana;1946;Steven, W.F.
4689;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus ravenelii;Alcorn;;;Associated organism: Sporobolus pyramidalis;Gramineae;IMI9788;Ghana;1946;Bunting, R.H.
4690;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus ravenelii;Alcorn;;;Associated organism: Sporobolus indicus;Gramineae;IMI39673;Ghana;1950;Hughes, S.J.
4691;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus ravenelii;Alcorn;;;Associated organism: Sporobolus indicus;Gramineae;IMI96456;Guinea;1962;Adames, P.
4692;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI200956;Nigeria;1976;Giha, O.H.
4693;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI161696;Nigeria;;Giha, O.H.
4694;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI195187;Nigeria;1975;Giha, Q.H.
4695;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI200957;Nigeria;1976;Giha, O.H.
4696;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Oryza;Gramineae;IMI161706;Nigeria;;Giha, O.H.
4697;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Hordeum vulgare;Gramineae;IMI9803;Ghana;1946;Donald, J.M.
4698;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI200949;Nigeria;1976;Giha, O.H.
4699;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI200951;Nigeria;1976;Giha, O.H.
4700;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI200955;Nigeria;1976;Giha, O.H.
4701;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Zea mays;Gramineae;IMI9802;Ghana;1946;Bunting, R.H.
4702;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI199647;Nigeria;1975;Hejiha, O.
4703;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Associated organism: Triticum;Gramineae;IMI195209;Nigeria;1975;Giha, Q.H.
4704;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus sativus;(S. Ito & Kurib.) Drechsler ex Dastur;;;Substratum: leaf. Associated organism: Zea mays;Gramineae;IMI9801;Ghana;1946;Bunting, R.H.
4705;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus spicifer;R.R. Nelson;;;Associated organism: Mangifera indica;Anacardiaceae;IMI294439;Nigeria;1985;Gumel, M.H. 
4706;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus spicifer;R.R. Nelson;;;Associated organism: Mangifera indica;Anacardiaceae;IMI294437;Nigeria;1985;Gumel, M.H. 
4707;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus spicifer;R.R. Nelson;;;Associated organism: Triticum;Gramineae;IMI195198;Nigeria;1975;Giha, Q.H.
4708;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus tuberculatus;Sivan.;;;Substratum: fruit. Associated organism: Telfairia occidentalis;Cucurbitaceae;IMI207312;Nigeria;1976;Maduewesi, J.N.C.
4709;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Saccharum officinarum;Gramineae;IMI287691;Nigeria;1984;
4710;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Saccharum officinarum;Gramineae;IMI287692;Nigeria;1984;
4711;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Lycopersicon esculentum;Solanaceae;IMI146553;Nigeria;;
4712;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Mangifera indica;Anacardiaceae;IMI294491;Nigeria;1985;Gumel, M.H. 
4713;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Oryza sativa;Gramineae;IMI147285;Nigeria;;Williams, R.
4714;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Hibiscus cannabinus;Malvaceae;IMI280999;Nigeria;1983;Adesti, A.A.
4715;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Saccharum officinarum;Gramineae;IMI287690;Nigeria;1984;
4716;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Saccharum officinarum;Gramineae;IMI287687;Nigeria;1984;
4717;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Substratum: artefact, food. Associated organism: Arachis hypogaea;Leguminosae;IMI297561;Nigeria;1985;Kuku 
4718;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Phoenix dactylifera;Palmae;IMI327160;Nigeria;1988;Omamor, I.B.
4719;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Phoenix dactylifera;Palmae;IMI314372;Nigeria;1987;Onara, B.
4720;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus verruculosus;(Tsuda & Ueyama) Sivan.;;;Associated organism: Phoenix dactylifera;Palmae;IMI283845;Nigeria;1984;Omamer, I.B.
4721;;Fungi;Ascomycota;Pleosporales;Phaeosphaeriaceae;;Hendersonia sacchari;Speg.;;;Associated organism: Bambusa;Gramineae;IMI99374b;Nigeria;1963;Drew, E.A.
4722;;Fungi;Ascomycota;Hysteriales;Hysteriaceae;;Hysterographium;Corda;;;Associated organism: Bambusa;Gramineae;IMI99374c;Nigeria;1963;Drew, E.A.
4723;;Fungi;Ascomycota;Xylariales;Xylariaceae;;Anthostomella bambusicola;Ho<umlaut>hn.;;;Associated organism: Bambusa;Gramineae;IMI99374d;Nigeria;1963;Drew, E.A.
4724;;Fungi;Ascomycota;Pleosporales;Tubeufiaceae;;Tubeufia;Penz. & Sacc.;;;Associated organism: Citrus sinensis;Rutaceae;IMI98594b;Guinea;1963;Kranz, J.
4725;;Fungi;Zygomycota;Kickxellales;Kickxellaceae;;Coemansia reversa;Tiegh. & G. Le Monn.;;;Substratum: larva. Associated organism: Insecta;Animalia;IMI57446a;Sierra Leone;1954;
4726;;Fungi;;;Stilbaceae;;Stilbaceae;Fr.;;;Associated organism: Insecta;Animalia;IMI57446b;Sierra Leone;1954;
4727;;Fungi;Ascomycota;Hypocreales;Cordycipitaceae;;Isaria;Pers.;;;Associated organism: Insecta;Animalia;IMI57446c;Sierra Leone;1954;
4728;;Fungi;Ascomycota;Pleosporales;Venturiaceae;;Coleroa;Rabenh.;;;Associated organism: Costus afer;Zingiberaceae;IMI47153;Ghana;1951;Hughes, S.J.
4729;;Fungi;Ascomycota;;Glomerellaceae;;Colletotrichum;Corda;;;Associated organism: Erythrina senegalensis;Leguminosae;IMI103403a;Sierra Leone;1963;Sellar, P.W.
4730;;Fungi;Ascomycota;;Glomerellaceae;;Glomerella cingulata;(Stoneman) Spauld. & H. Schrenk;;;Associated organism: Erythrina senegalensis;Leguminosae;IMI103403b;Sierra Leone;1963;Sellar, P.W.
4731;;Fungi;Ascomycota;;Glomerellaceae;;Colletotrichum;Corda;;;Associated organism: Ipomoea batatas;Convolvulaceae;IMI298798;Nigeria;1985;Okey
4732;;Fungi;Ascomycota;;Glomerellaceae;;Colletotrichum;Corda;;;Substratum: plant. Associated organism: Citrus sinensis;Rutaceae;IMI34640;Sierra Leone;1949;Deighton, F.C.
4733;;Fungi;Ascomycota;;Glomerellaceae;;Colletotrichum;Corda;;;Associated organism: Cocos nucifera;Palmae;IMI21222;Sierra Leone;1948;Dave, M.J.
4734;;Fungi;Ascomycota;;Glomerellaceae;;Colletotrichum;Corda;;;Associated organism: Vigna unguiculata;Leguminosae;IMI298192;Nigeria;1985;Emechebe 
